pos_largura,pos_altura,quadratico,valor
392,160,4,0
384,168,8,64
392,168,8,64
400,160,16,128
384,176,16,128
400,176,16,128
416,160,32,192
448,128,16,128
464,128,4,0
472,128,8,64
464,136,8,64
472,136,8,64
448,144,16,128
464,144,8,64
472,144,8,64
464,152,8,64
472,152,8,64
480,128,8,64
488,128,8,64
480,136,8,64
488,136,8,64
496,128,8,64
504,128,8,64
496,136,8,64
504,136,8,64
480,144,8,64
488,144,8,64
480,152,8,64
488,152,8,64
496,144,4,0
504,144,4,0
496,152,4,0
504,152,8,64
448,160,8,64
456,160,8,64
448,168,8,64
456,168,8,64
464,160,16,128
448,176,16,128
464,176,8,64
472,176,8,64
464,184,8,64
472,184,8,64
480,160,8,64
488,160,8,64
480,168,8,64
488,168,4,0
496,160,8,64
504,160,8,64
496,168,4,0
504,168,4,0
480,176,8,64
488,176,4,0
480,184,8,64
488,184,8,64
496,176,8,64
504,176,8,64
496,184,8,64
504,184,8,64
512,128,8,64
520,128,4,0
512,136,4,0
520,136,8,64
528,128,16,128
512,144,8,64
520,144,4,0
512,152,4,0
520,152,8,64
528,144,8,64
536,144,8,64
528,152,8,64
536,152,8,64
544,128,16,128
560,128,8,64
568,128,8,64
560,136,8,64
568,136,4,0
544,144,8,64
552,144,8,64
544,152,4,0
552,152,8,64
560,144,8,64
568,144,4,0
560,152,8,64
568,152,8,64
512,160,8,64
520,160,8,64
512,168,8,64
520,168,8,64
528,160,8,64
536,160,8,64
528,168,8,64
536,168,8,64
512,176,8,64
520,176,8,64
512,184,8,64
520,184,8,64
528,176,8,64
536,176,8,64
528,184,8,64
536,184,8,64
544,160,8,64
552,160,8,64
544,168,8,64
552,168,8,64
560,160,4,0
568,160,8,64
560,168,4,0
568,168,8,64
544,176,4,0
552,176,4,0
544,184,8,64
552,184,4,0
560,176,8,64
568,176,4,0
560,184,8,64
568,184,8,64
576,128,8,64
584,128,4,0
576,136,8,64
584,136,8,64
592,128,8,64
600,128,8,64
592,136,8,64
600,136,8,64
576,144,8,64
584,144,4,0
576,152,4,0
584,152,4,0
592,144,4,0
600,144,8,64
592,152,8,64
600,152,4,0
608,128,16,128
624,128,16,128
608,144,4,0
616,144,8,64
608,152,4,0
616,152,8,64
624,144,16,128
576,160,8,64
584,160,8,64
576,168,8,64
584,168,8,64
592,160,8,64
600,160,4,0
592,168,4,0
600,168,4,0
576,176,16,128
592,176,8,64
600,176,8,64
592,184,4,0
600,184,4,0
608,160,8,64
616,160,8,64
608,168,8,64
616,168,4,0
624,160,8,64
632,160,8,64
624,168,8,64
632,168,4,0
608,176,8,64
616,176,8,64
608,184,8,64
616,184,4,0
624,176,8,64
632,176,8,64
624,184,8,64
632,184,8,64
640,128,8,64
648,128,8,64
640,136,4,0
648,136,8,64
656,128,8,64
664,128,8,64
656,136,8,64
664,136,8,64
640,144,4,0
648,144,8,64
640,152,4,0
648,152,4,0
656,144,8,64
664,144,8,64
656,152,4,0
664,152,8,64
672,128,8,64
680,128,8,64
672,136,8,64
680,136,8,64
688,128,8,64
696,128,8,64
688,136,4,0
696,136,8,64
672,144,8,64
680,144,8,64
672,152,4,0
680,152,8,64
688,144,8,64
696,144,4,0
688,152,8,64
696,152,8,64
640,160,4,0
648,160,8,64
640,168,8,64
648,168,8,64
656,160,4,0
664,160,8,64
656,168,4,0
664,168,4,0
640,176,16,128
656,176,4,0
664,176,8,64
656,184,8,64
664,184,4,0
672,160,4,0
680,160,8,64
672,168,4,0
680,168,8,64
688,160,8,64
696,160,4,0
688,168,8,64
696,168,8,64
672,176,4,0
680,176,8,64
672,184,4,0
680,184,4,0
688,176,8,64
696,176,4,0
688,184,8,64
696,184,8,64
704,128,4,0
712,128,4,0
704,136,4,0
712,136,4,0
720,128,16,128
704,144,4,0
712,144,8,64
704,152,8,64
712,152,4,0
720,144,4,0
728,144,8,64
720,152,8,64
728,152,8,64
736,128,4,0
744,128,8,64
736,136,8,64
744,136,4,0
752,128,8,64
760,128,8,64
752,136,8,64
760,136,4,0
736,144,4,0
744,144,8,64
736,152,8,64
744,152,8,64
752,144,16,128
704,160,4,0
712,160,8,64
704,168,4,0
712,168,8,64
720,160,8,64
728,160,8,64
720,168,8,64
728,168,8,64
704,176,4,0
712,176,4,0
704,184,8,64
712,184,8,64
720,176,8,64
728,176,4,0
720,184,8,64
728,184,4,0
736,160,32,192
768,128,8,64
776,128,8,64
768,136,8,64
776,136,8,64
784,128,8,64
792,128,4,0
784,136,4,0
792,136,8,64
768,144,4,0
776,144,8,64
768,152,8,64
776,152,8,64
784,144,8,64
792,144,8,64
784,152,8,64
792,152,8,64
800,128,8,64
808,128,4,0
800,136,8,64
808,136,8,64
816,128,8,64
824,128,8,64
816,136,4,0
824,136,4,0
800,144,4,0
808,144,4,0
800,152,8,64
808,152,4,0
816,144,4,0
824,144,8,64
816,152,8,64
824,152,8,64
768,160,4,0
776,160,8,64
768,168,8,64
776,168,8,64
784,160,8,64
792,160,4,0
784,168,8,64
792,168,4,0
768,176,8,64
776,176,8,64
768,184,8,64
776,184,8,64
784,176,16,128
800,160,8,64
808,160,8,64
800,168,8,64
808,168,8,64
816,160,8,64
824,160,4,0
816,168,8,64
824,168,8,64
800,176,4,0
808,176,8,64
800,184,8,64
808,184,8,64
816,176,8,64
824,176,8,64
816,184,4,0
824,184,8,64
832,128,16,128
848,128,8,64
856,128,8,64
848,136,8,64
856,136,8,64
832,144,8,64
840,144,8,64
832,152,8,64
840,152,8,64
848,144,8,64
856,144,8,64
848,152,8,64
856,152,8,64
864,128,8,64
872,128,8,64
864,136,8,64
872,136,8,64
880,128,16,128
864,144,8,64
872,144,8,64
864,152,8,64
872,152,8,64
880,144,8,64
888,144,8,64
880,152,8,64
888,152,8,64
832,160,32,192
864,160,8,64
872,160,8,64
864,168,8,64
872,168,4,0
880,160,8,64
888,160,8,64
880,168,4,0
888,168,8,64
864,176,8,64
872,176,4,0
864,184,8,64
872,184,4,0
880,176,4,0
888,176,8,64
880,184,4,0
888,184,8,64
896,128,8,64
904,128,8,64
896,136,8,64
904,136,4,0
912,128,16,128
896,144,8,64
904,144,4,0
896,152,8,64
904,152,8,64
912,144,16,128
928,128,8,64
936,128,4,0
928,136,8,64
936,136,8,64
944,128,16,128
952,128,16,128
928,144,8,64
936,144,8,64
928,152,8,64
936,152,8,64
944,144,16,128
896,160,8,64
904,160,8,64
896,168,4,0
904,168,8,64
912,160,8,64
920,160,8,64
912,168,8,64
920,168,8,64
896,176,8,64
904,176,8,64
896,184,8,64
904,184,8,64
912,176,8,64
920,176,8,64
912,184,8,64
920,184,8,64
928,160,8,64
936,160,8,64
928,168,8,64
936,168,4,0
944,160,4,0
952,160,8,64
944,168,8,64
952,168,8,64
928,176,8,64
936,176,4,0
928,184,8,64
936,184,4,0
944,176,4,0
952,176,4,0
944,184,4,0
952,184,8,64
960,128,8,64
968,128,4,0
960,136,8,64
968,136,8,64
976,128,16,128
960,144,8,64
968,144,8,64
960,152,8,64
968,152,8,64
976,144,16,128
992,128,16,128
1008,128,8,64
1016,128,8,64
1008,136,8,64
1016,136,8,64
992,144,4,0
1000,144,8,64
992,152,8,64
1000,152,8,64
1008,144,8,64
1016,144,8,64
1008,152,4,0
1016,152,8,64
960,160,8,64
968,160,8,64
960,168,4,0
968,168,8,64
976,160,8,64
984,160,8,64
976,168,8,64
984,168,8,64
960,176,4,0
968,176,8,64
960,184,4,0
968,184,8,64
976,176,8,64
984,176,8,64
976,184,8,64
984,184,8,64
992,160,4,0
1000,160,8,64
992,168,8,64
1000,168,8,64
1008,160,8,64
1016,160,8,64
1008,168,8,64
1016,168,8,64
992,176,8,64
1000,176,8,64
992,184,8,64
1000,184,8,64
1008,176,8,64
1016,176,8,64
1008,184,8,64
1016,184,8,64
1024,128,16,128
1024,136,16,128
1040,128,16,128
1024,144,16,128
1024,152,16,128
1040,144,8,64
1048,144,8,64
1040,152,8,64
1048,152,8,64
1056,128,16,128
1072,128,16,128
1056,144,16,128
1072,144,16,128
1072,152,16,128
1024,160,8,64
1032,160,8,64
1024,168,8,64
1032,168,8,64
1040,160,4,0
1048,160,4,0
1040,168,8,64
1048,168,8,64
1024,176,4,0
1032,176,8,64
1024,184,4,0
1032,184,4,0
1040,176,8,64
1048,176,8,64
1040,184,4,0
1048,184,8,64
1056,160,8,64
1064,160,8,64
1056,168,8,64
1064,168,8,64
1072,160,16,128
1072,168,16,128
1056,176,8,64
1064,176,8,64
1056,184,8,64
1064,184,8,64
1072,176,8,64
1080,176,4,0
1072,184,8,64
1080,184,4,0
1088,128,16,128
1104,128,16,128
1112,128,16,128
1088,144,16,128
1104,144,16,128
1120,128,8,64
1128,128,8,64
1120,136,8,64
1128,136,8,64
1136,128,4,0
1144,128,8,64
1136,136,8,64
1144,136,8,64
1120,144,16,128
1136,144,8,64
1144,144,8,64
1136,152,8,64
1144,152,8,64
1088,160,16,128
1096,160,16,128
1104,160,16,128
1088,176,8,64
1096,176,8,64
1088,184,4,0
1096,184,8,64
1104,176,16,128
1120,160,8,64
1128,160,8,64
1120,168,8,64
1128,168,8,64
1136,160,8,64
1144,160,8,64
1136,168,8,64
1144,168,8,64
1120,176,16,128
1128,176,16,128
1136,176,8,64
1144,176,8,64
1136,184,8,64
1144,184,8,64
1152,128,8,64
1160,128,8,64
1152,136,8,64
1160,136,8,64
1168,128,16,128
1152,144,16,128
1168,144,16,128
1176,144,16,128
1184,128,16,128
1200,128,16,128
1184,144,8,64
1192,144,8,64
1184,152,4,0
1192,152,8,64
1200,144,8,64
1208,144,8,64
1200,152,8,64
1208,152,8,64
1152,160,32,192
1184,160,8,64
1192,160,8,64
1184,168,8,64
1192,168,8,64
1200,160,16,128
1184,176,16,128
1192,176,16,128
1200,176,8,64
1208,176,8,64
1200,184,8,64
1208,184,8,64
1216,128,8,64
1224,128,8,64
1216,136,8,64
1224,136,4,0
1232,128,16,128
1216,144,8,64
1224,144,4,0
1216,152,8,64
1224,152,8,64
1232,144,16,128
1248,128,8,64
1256,128,8,64
1248,136,8,64
1256,136,8,64
1264,128,8,64
1272,128,4,0
1264,136,8,64
1272,136,4,0
1248,144,16,128
1264,144,16,128
1264,152,16,128
1216,160,16,128
1232,160,16,128
1240,160,16,128
1216,176,16,128
1232,176,8,64
1240,176,8,64
1232,184,4,0
1240,184,8,64
1248,160,8,64
1256,160,8,64
1248,168,4,0
1256,168,8,64
1264,160,8,64
1272,160,8,64
1264,168,8,64
1272,168,4,0
1248,176,4,0
1256,176,8,64
1248,184,8,64
1256,184,8,64
1264,176,16,128
1264,184,16,128
0,192,16,128
0,200,16,128
16,192,8,64
24,192,8,64
16,200,4,0
24,200,8,64
0,208,8,64
8,208,8,64
0,216,8,64
8,216,8,64
16,208,16,128
32,192,8,64
40,192,8,64
32,200,8,64
40,200,8,64
48,192,16,128
56,192,16,128
32,208,8,64
40,208,8,64
32,216,8,64
40,216,8,64
48,208,8,64
56,208,8,64
48,216,8,64
56,216,8,64
0,224,8,64
8,224,8,64
0,232,8,64
8,232,8,64
16,224,8,64
24,224,8,64
16,232,8,64
24,232,8,64
0,240,8,64
8,240,8,64
0,248,8,64
8,248,4,0
16,240,8,64
24,240,8,64
16,248,8,64
24,248,8,64
32,224,32,192
64,192,16,128
64,200,16,128
80,192,8,64
88,192,8,64
80,200,8,64
88,200,8,64
64,208,16,128
80,208,16,128
96,192,32,192
112,192,32,192
64,224,8,64
72,224,8,64
64,232,8,64
72,232,4,0
80,224,8,64
88,224,8,64
80,232,8,64
88,232,8,64
64,240,8,64
72,240,8,64
64,248,8,64
72,248,8,64
80,240,8,64
88,240,8,64
80,248,4,0
88,248,8,64
96,224,8,64
104,224,8,64
96,232,4,0
104,232,8,64
112,224,16,128
96,240,16,128
112,240,8,64
120,240,8,64
112,248,4,0
120,248,8,64
128,192,16,128
144,192,8,64
152,192,8,64
144,200,4,0
152,200,8,64
128,208,16,128
144,208,8,64
152,208,8,64
144,216,8,64
152,216,8,64
160,192,8,64
168,192,8,64
160,200,8,64
168,200,8,64
176,192,8,64
184,192,8,64
176,200,8,64
184,200,8,64
160,208,16,128
176,208,16,128
128,224,32,192
160,224,8,64
168,224,8,64
160,232,8,64
168,232,8,64
176,224,16,128
160,240,16,128
176,240,16,128
192,192,16,128
208,192,16,128
192,208,8,64
200,208,8,64
192,216,4,0
200,216,8,64
208,208,8,64
216,208,8,64
208,216,8,64
216,216,4,0
224,192,8,64
232,192,8,64
224,200,8,64
232,200,4,0
240,192,16,128
224,208,16,128
240,208,8,64
248,208,8,64
240,216,8,64
248,216,8,64
192,224,32,192
224,224,16,128
224,232,16,128
240,224,16,128
224,240,8,64
232,240,8,64
224,248,4,0
232,248,8,64
240,240,8,64
248,240,8,64
240,248,8,64
248,248,4,0
256,192,32,192
288,192,8,64
296,192,8,64
288,200,8,64
296,200,8,64
304,192,16,128
304,200,16,128
288,208,4,0
296,208,8,64
288,216,8,64
296,216,8,64
304,208,4,0
312,208,8,64
304,216,8,64
312,216,8,64
256,224,16,128
272,224,8,64
280,224,8,64
272,232,8,64
280,232,8,64
256,240,16,128
272,240,8,64
280,240,8,64
272,248,8,64
280,248,8,64
288,224,8,64
296,224,8,64
288,232,8,64
296,232,8,64
304,224,8,64
312,224,4,0
304,232,8,64
312,232,8,64
288,240,8,64
296,240,8,64
288,248,8,64
296,248,8,64
304,240,8,64
312,240,8,64
304,248,8,64
312,248,8,64
320,192,8,64
328,192,8,64
320,200,8,64
328,200,8,64
336,192,8,64
344,192,8,64
336,200,8,64
344,200,8,64
320,208,16,128
336,208,8,64
344,208,8,64
336,216,8,64
344,216,8,64
352,192,8,64
360,192,8,64
352,200,8,64
360,200,8,64
368,192,16,128
352,208,16,128
352,216,16,128
368,208,8,64
376,208,8,64
368,216,8,64
376,216,8,64
320,224,16,128
336,224,16,128
344,224,16,128
320,240,8,64
328,240,8,64
320,248,8,64
328,248,8,64
336,240,16,128
344,240,16,128
352,224,8,64
360,224,8,64
352,232,8,64
360,232,8,64
368,224,8,64
376,224,8,64
368,232,8,64
376,232,8,64
352,240,8,64
360,240,8,64
352,248,8,64
360,248,8,64
368,240,16,128
376,240,16,128
384,192,16,128
400,192,16,128
384,208,16,128
400,208,8,64
408,208,8,64
400,216,4,0
408,216,8,64
416,192,16,128
432,192,16,128
416,208,16,128
424,208,16,128
432,208,16,128
384,224,16,128
400,224,16,128
408,224,16,128
384,240,16,128
400,240,8,64
408,240,8,64
400,248,8,64
408,248,8,64
416,224,16,128
424,224,16,128
432,224,4,0
440,224,8,64
432,232,4,0
440,232,8,64
416,240,16,128
424,240,16,128
432,240,8,64
440,240,8,64
432,248,8,64
440,248,8,64
448,192,16,128
456,192,16,128
464,192,8,64
472,192,8,64
464,200,8,64
472,200,8,64
448,208,16,128
464,208,8,64
472,208,8,64
464,216,8,64
472,216,8,64
480,192,4,0
488,192,4,0
480,200,8,64
488,200,8,64
496,192,8,64
504,192,8,64
496,200,4,0
504,200,8,64
480,208,4,0
488,208,4,0
480,216,8,64
488,216,8,64
496,208,8,64
504,208,4,0
496,216,8,64
504,216,4,0
448,224,8,64
456,224,8,64
448,232,8,64
456,232,8,64
464,224,4,0
472,224,4,0
464,232,8,64
472,232,4,0
448,240,16,128
464,240,8,64
472,240,8,64
464,248,4,0
472,248,8,64
480,224,16,128
488,224,16,128
496,224,4,0
504,224,8,64
496,232,4,0
504,232,8,64
480,240,16,128
496,240,4,0
504,240,8,64
496,248,8,64
504,248,4,0
512,192,8,64
520,192,8,64
512,200,8,64
520,200,8,64
528,192,8,64
536,192,8,64
528,200,8,64
536,200,8,64
512,208,4,0
520,208,4,0
512,216,8,64
520,216,4,0
528,208,8,64
536,208,8,64
528,216,8,64
536,216,8,64
544,192,4,0
552,192,8,64
544,200,8,64
552,200,8,64
560,192,8,64
568,192,8,64
560,200,8,64
568,200,8,64
544,208,8,64
552,208,4,0
544,216,4,0
552,216,8,64
560,208,4,0
568,208,8,64
560,216,8,64
568,216,8,64
512,224,8,64
520,224,4,0
512,232,8,64
520,232,8,64
528,224,8,64
536,224,8,64
528,232,4,0
536,232,4,0
512,240,8,64
520,240,8,64
512,248,4,0
520,248,8,64
528,240,8,64
536,240,8,64
528,248,4,0
536,248,4,0
544,224,8,64
552,224,8,64
544,232,8,64
552,232,4,0
560,224,8,64
568,224,8,64
560,232,8,64
568,232,8,64
544,240,8,64
552,240,8,64
544,248,4,0
552,248,8,64
560,240,8,64
568,240,8,64
560,248,8,64
568,248,8,64
576,192,4,0
584,192,8,64
576,200,4,0
584,200,8,64
592,192,4,0
600,192,4,0
592,200,4,0
600,200,8,64
576,208,4,0
584,208,8,64
576,216,4,0
584,216,4,0
592,208,8,64
600,208,4,0
592,216,8,64
600,216,4,0
608,192,4,0
616,192,4,0
608,200,8,64
616,200,4,0
624,192,16,128
608,208,8,64
616,208,8,64
608,216,4,0
616,216,4,0
624,208,4,0
632,208,8,64
624,216,8,64
632,216,8,64
576,224,8,64
584,224,4,0
576,232,4,0
584,232,8,64
592,224,8,64
600,224,8,64
592,232,8,64
600,232,8,64
576,240,8,64
584,240,4,0
576,248,8,64
584,248,8,64
592,240,4,0
600,240,8,64
592,248,4,0
600,248,8,64
608,224,8,64
616,224,8,64
608,232,8,64
616,232,8,64
624,224,8,64
632,224,8,64
624,232,8,64
632,232,8,64
608,240,8,64
616,240,8,64
608,248,8,64
616,248,8,64
624,240,8,64
632,240,8,64
624,248,4,0
632,248,4,0
640,192,4,0
648,192,8,64
640,200,8,64
648,200,8,64
656,192,4,0
664,192,4,0
656,200,4,0
664,200,4,0
640,208,8,64
648,208,4,0
640,216,8,64
648,216,8,64
656,208,8,64
664,208,8,64
656,216,4,0
664,216,4,0
672,192,8,64
680,192,4,0
672,200,8,64
680,200,8,64
688,192,8,64
696,192,8,64
688,200,4,0
696,200,4,0
672,208,16,128
688,208,8,64
696,208,8,64
688,216,8,64
696,216,8,64
640,224,8,64
648,224,4,0
640,232,8,64
648,232,4,0
656,224,8,64
664,224,8,64
656,232,8,64
664,232,8,64
640,240,4,0
648,240,8,64
640,248,4,0
648,248,4,0
656,240,8,64
664,240,8,64
656,248,8,64
664,248,8,64
672,224,32,192
704,192,8,64
712,192,8,64
704,200,8,64
712,200,8,64
720,192,4,0
728,192,8,64
720,200,8,64
728,200,4,0
704,208,16,128
720,208,4,0
728,208,4,0
720,216,4,0
728,216,8,64
736,192,16,128
752,192,16,128
736,208,4,0
744,208,8,64
736,216,4,0
744,216,4,0
752,208,8,64
760,208,8,64
752,216,8,64
760,216,8,64
704,224,32,192
736,224,16,128
752,224,8,64
760,224,4,0
752,232,4,0
760,232,8,64
736,240,4,0
744,240,8,64
736,248,4,0
744,248,4,0
752,240,16,128
768,192,8,64
776,192,4,0
768,200,8,64
776,200,8,64
784,192,8,64
792,192,8,64
784,200,8,64
792,200,8,64
768,208,16,128
784,208,8,64
792,208,8,64
784,216,8,64
792,216,4,0
800,192,4,0
808,192,4,0
800,200,8,64
808,200,8,64
816,192,4,0
824,192,4,0
816,200,8,64
824,200,8,64
800,208,8,64
808,208,8,64
800,216,8,64
808,216,8,64
816,208,4,0
824,208,8,64
816,216,8,64
824,216,8,64
768,224,8,64
776,224,8,64
768,232,8,64
776,232,8,64
784,224,8,64
792,224,8,64
784,232,8,64
792,232,8,64
768,240,8,64
776,240,8,64
768,248,8,64
776,248,8,64
784,240,8,64
792,240,8,64
784,248,8,64
792,248,8,64
800,224,8,64
808,224,8,64
800,232,8,64
808,232,8,64
816,224,8,64
824,224,4,0
816,232,8,64
824,232,4,0
800,240,8,64
808,240,8,64
800,248,8,64
808,248,8,64
816,240,8,64
824,240,8,64
816,248,8,64
824,248,8,64
832,192,8,64
840,192,8,64
832,200,4,0
840,200,8,64
848,192,4,0
856,192,8,64
848,200,8,64
856,200,8,64
832,208,8,64
840,208,8,64
832,216,8,64
840,216,8,64
848,208,16,128
856,208,16,128
864,192,8,64
872,192,8,64
864,200,8,64
872,200,4,0
880,192,8,64
888,192,8,64
880,200,8,64
888,200,8,64
864,208,8,64
872,208,8,64
864,216,8,64
872,216,8,64
880,208,8,64
888,208,4,0
880,216,8,64
888,216,8,64
832,224,16,128
848,224,4,0
856,224,8,64
848,232,8,64
856,232,8,64
832,240,16,128
848,240,8,64
856,240,8,64
848,248,8,64
856,248,4,0
864,224,8,64
872,224,4,0
864,232,8,64
872,232,4,0
880,224,8,64
888,224,8,64
880,232,4,0
888,232,4,0
864,240,8,64
872,240,8,64
864,248,8,64
872,248,8,64
880,240,8,64
888,240,4,0
880,248,8,64
888,248,8,64
896,192,8,64
904,192,8,64
896,200,8,64
904,200,8,64
912,192,4,0
920,192,8,64
912,200,4,0
920,200,4,0
896,208,4,0
904,208,8,64
896,216,8,64
904,216,8,64
912,208,8,64
920,208,4,0
912,216,8,64
920,216,4,0
928,192,8,64
936,192,8,64
928,200,4,0
936,200,8,64
944,192,4,0
952,192,8,64
944,200,8,64
952,200,8,64
928,208,4,0
936,208,4,0
928,216,4,0
936,216,4,0
944,208,8,64
952,208,4,0
944,216,8,64
952,216,8,64
896,224,8,64
904,224,4,0
896,232,8,64
904,232,8,64
912,224,8,64
920,224,4,0
912,232,8,64
920,232,4,0
896,240,16,128
912,240,8,64
920,240,4,0
912,248,4,0
920,248,4,0
928,224,8,64
936,224,4,0
928,232,4,0
936,232,8,64
944,224,8,64
952,224,8,64
944,232,8,64
952,232,8,64
928,240,8,64
936,240,4,0
928,248,4,0
936,248,8,64
944,240,8,64
952,240,8,64
944,248,8,64
952,248,8,64
960,192,4,0
968,192,8,64
960,200,8,64
968,200,8,64
976,192,8,64
984,192,8,64
976,200,4,0
984,200,8,64
960,208,8,64
968,208,4,0
960,216,8,64
968,216,8,64
976,208,8,64
984,208,4,0
976,216,4,0
984,216,8,64
992,192,8,64
1000,192,8,64
992,200,8,64
1000,200,8,64
1008,192,4,0
1016,192,8,64
1008,200,4,0
1016,200,8,64
992,208,4,0
1000,208,4,0
992,216,8,64
1000,216,8,64
1008,208,4,0
1016,208,8,64
1008,216,4,0
1016,216,8,64
960,224,4,0
968,224,4,0
960,232,4,0
968,232,8,64
976,224,4,0
984,224,4,0
976,232,4,0
984,232,8,64
960,240,4,0
968,240,4,0
960,248,8,64
968,248,4,0
976,240,4,0
984,240,8,64
976,248,4,0
984,248,4,0
992,224,8,64
1000,224,8,64
992,232,8,64
1000,232,8,64
1008,224,4,0
1016,224,8,64
1008,232,4,0
1016,232,8,64
992,240,8,64
1000,240,8,64
992,248,4,0
1000,248,4,0
1008,240,8,64
1016,240,4,0
1008,248,8,64
1016,248,8,64
1024,192,4,0
1032,192,8,64
1024,200,8,64
1032,200,8,64
1040,192,8,64
1048,192,8,64
1040,200,8,64
1048,200,8,64
1024,208,4,0
1032,208,8,64
1024,216,8,64
1032,216,8,64
1040,208,8,64
1048,208,8,64
1040,216,8,64
1048,216,8,64
1056,192,8,64
1064,192,8,64
1056,200,8,64
1064,200,8,64
1072,192,8,64
1080,192,8,64
1072,200,8,64
1080,200,8,64
1056,208,8,64
1064,208,8,64
1056,216,8,64
1064,216,8,64
1072,208,16,128
1024,224,8,64
1032,224,8,64
1024,232,8,64
1032,232,8,64
1040,224,8,64
1048,224,4,0
1040,232,8,64
1048,232,8,64
1024,240,4,0
1032,240,4,0
1024,248,8,64
1032,248,4,0
1040,240,8,64
1048,240,8,64
1040,248,8,64
1048,248,8,64
1056,224,16,128
1056,232,16,128
1072,224,16,128
1056,240,8,64
1064,240,8,64
1056,248,8,64
1064,248,8,64
1072,240,8,64
1080,240,8,64
1072,248,8,64
1080,248,8,64
1088,192,8,64
1096,192,8,64
1088,200,8,64
1096,200,4,0
1104,192,8,64
1112,192,8,64
1104,200,4,0
1112,200,8,64
1088,208,16,128
1104,208,8,64
1112,208,8,64
1104,216,8,64
1112,216,8,64
1120,192,8,64
1128,192,8,64
1120,200,8,64
1128,200,4,0
1136,192,8,64
1144,192,8,64
1136,200,4,0
1144,200,8,64
1120,208,8,64
1128,208,8,64
1120,216,4,0
1128,216,8,64
1136,208,4,0
1144,208,8,64
1136,216,8,64
1144,216,8,64
1088,224,8,64
1096,224,8,64
1088,232,8,64
1096,232,8,64
1104,224,4,0
1112,224,8,64
1104,232,4,0
1112,232,8,64
1088,240,8,64
1096,240,8,64
1088,248,8,64
1096,248,8,64
1104,240,8,64
1112,240,8,64
1104,248,8,64
1112,248,8,64
1120,224,16,128
1128,224,16,128
1136,224,4,0
1144,224,8,64
1136,232,8,64
1144,232,8,64
1120,240,8,64
1128,240,8,64
1120,248,8,64
1128,248,8,64
1136,240,4,0
1144,240,8,64
1136,248,8,64
1144,248,8,64
1152,192,8,64
1160,192,8,64
1152,200,8,64
1160,200,8,64
1168,192,8,64
1176,192,8,64
1168,200,8,64
1176,200,8,64
1152,208,16,128
1160,208,16,128
1168,208,8,64
1176,208,8,64
1168,216,4,0
1176,216,8,64
1184,192,8,64
1192,192,8,64
1184,200,8,64
1192,200,8,64
1200,192,8,64
1208,192,8,64
1200,200,4,0
1208,200,8,64
1184,208,8,64
1192,208,4,0
1184,216,8,64
1192,216,4,0
1200,208,8,64
1208,208,8,64
1200,216,8,64
1208,216,8,64
1152,224,8,64
1160,224,8,64
1152,232,8,64
1160,232,4,0
1168,224,8,64
1176,224,8,64
1168,232,8,64
1176,232,8,64
1152,240,8,64
1160,240,8,64
1152,248,8,64
1160,248,8,64
1168,240,4,0
1176,240,8,64
1168,248,8,64
1176,248,8,64
1184,224,16,128
1200,224,8,64
1208,224,8,64
1200,232,8,64
1208,232,8,64
1184,240,16,128
1200,240,4,0
1208,240,8,64
1200,248,4,0
1208,248,8,64
1216,192,32,192
1248,192,8,64
1256,192,8,64
1248,200,8,64
1256,200,8,64
1264,192,8,64
1272,192,8,64
1264,200,8,64
1272,200,8,64
1248,208,8,64
1256,208,8,64
1248,216,4,0
1256,216,8,64
1264,208,8,64
1272,208,8,64
1264,216,8,64
1272,216,8,64
1216,224,4,0
1224,224,8,64
1216,232,8,64
1224,232,8,64
1232,224,16,128
1216,240,16,128
1232,240,8,64
1240,240,8,64
1232,248,8,64
1240,248,8,64
1248,224,4,0
1256,224,8,64
1248,232,8,64
1256,232,8,64
1264,224,8,64
1272,224,8,64
1264,232,8,64
1272,232,8,64
1248,240,16,128
1256,240,16,128
1264,240,8,64
1272,240,8,64
1264,248,8,64
1272,248,8,64
0,256,16,128
16,256,16,128
0,272,16,128
16,272,8,64
24,272,8,64
16,280,8,64
24,280,8,64
32,256,32,192
0,288,32,192
32,288,16,128
48,288,8,64
56,288,8,64
48,296,8,64
56,296,8,64
32,304,16,128
48,304,16,128
64,256,8,64
72,256,8,64
64,264,8,64
72,264,8,64
80,256,8,64
88,256,8,64
80,264,8,64
88,264,8,64
64,272,8,64
72,272,8,64
64,280,8,64
72,280,8,64
80,272,16,128
96,256,32,192
64,288,8,64
72,288,8,64
64,296,4,0
72,296,8,64
80,288,8,64
88,288,8,64
80,296,8,64
88,296,8,64
64,304,8,64
72,304,8,64
64,312,8,64
72,312,8,64
80,304,8,64
88,304,4,0
80,312,8,64
88,312,4,0
96,288,16,128
96,296,16,128
112,288,16,128
96,304,4,0
104,304,8,64
96,312,8,64
104,312,8,64
112,304,16,128
120,304,16,128
128,256,16,128
144,256,16,128
144,264,16,128
128,272,16,128
144,272,16,128
160,256,8,64
168,256,8,64
160,264,4,0
168,264,8,64
176,256,8,64
184,256,4,0
176,264,8,64
184,264,4,0
160,272,16,128
176,272,16,128
128,288,16,128
144,288,16,128
128,304,16,128
144,304,8,64
152,304,8,64
144,312,8,64
152,312,8,64
160,288,16,128
176,288,16,128
176,296,16,128
160,304,16,128
176,304,16,128
176,312,16,128
192,256,16,128
208,256,16,128
